Slno,Code,File Name,Date,Year,Type,Language,Location,Source,Source Link
515,Brihad,Odi_Brihad_Bhagavatamrita_Day1_ISKCON_BBSR-07-12-25.mp3,07-12-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1bmWVT9khdE_OkQh4cZ-BS9h9DObXYdCE
516,SB-03.25.22,Odi_SB-03.25.22_Krishna_bhaktankara_vishes_guna_ISKCON_Ankushpur_29-11-25.mp3,29-11-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1MpEb30s2rtexI3bTkBhNmf7LwH7obGOj
517,SB-04.08.79,Odi_SB-04.08.79_Dhruva_maharajankara_adhyatmika_sakti_ISKCON_ASKA_28-11-25.mp3,28-11-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1AyX016rzmj-FJjzYZlHk07W1TXbel-e6
518,SB-01.15.20,Odi_SB-01.15.20_Bhagavan_Sri_Krishna_nkara_sva_dham_pratyavartana_pare_ISKCON_Ankushpur_27-11-25.mp3,27-11-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1yxi6RxTbhwqh1p1UL3sMttzd-2T-MXGh
519,SB-04.30.08-Bhakta,Odi_SB-04.30.08-Bhakta_nka_madhyare_souhardya-Dhenkanal_23-11-25.mp3,23-11-25,2025,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1mLEC51ZiTmFy4v6D5zZZWX_OvHhONDrO
520,kali,Odi_kali_yuga_yuga_dharma-Day3-ISKCON_Dhenkanal_23-11-25.mp3,23-11-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1xR-CDLkuhdEPHOdzlh8J_uE4Rhbj9h48
521,kali,Odi_kali_yuga_yuga_dharma-Day2-ISKCON_Dhenkanal_22-11-25.mp3,22-11-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1xMfXUtwcMJhMrGLTxkc8FNMDi4b_9220
522,kali,Odi_kali_yuga_yuga_dharma-Day1-ISKCON_Dhenkanal_21-11-25.mp3,21-11-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1pi9jb-L_lhUOoKNrcZ0eajvgn8Pr3PEe
523,Sri,Odi_Sri_Chaitanya_mahaprabhu_nkara_prakata_ra_bahya_karan_ISKCON_BBSR_14-02-13.mp3,14-02-13,2013,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1g8amAOv0wurHG-0D269QNQuoE1PmelPi
524,Dukhara,Odi_Dukhara_ghare_sukhara_parikalpana_Angul_03-12-15.mp3,03-12-15,2015,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1vB4F9QcxIB9EbzsVmyTqK0ULJkyyi_mO
525,CC-Adi-05.205-221-ISKCON,Odi_CC-Adi-05.205-221-ISKCON_Angul_15-11-25.mp3,15-11-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1XaOyuJbsk_ynbQI1fVjZWTOV1hu40T5B
526,BG-02.13,Odi_BG-02.13_Jiva_ra_stiti_ISKCON_Angul_12-11-17.mp3,12-11-17,2017,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1DVQlYkDEYwXaBBLbL2jk7zq4wQ2_bDL2
527,BG-18.65,Odi_BG-18.65_Guhyatama_vidya_ISKCON_Angul_09-03-21.mp3,09-03-21,2021,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1MS3W7Rp0F3Qm3M4WuFjJrLRaOur6izIA
528,SB-10.02.19,Odi_SB-10.02.19_Devaki_nka_garbhare_bhagavan_Krishna_ISKCON_Angul_10-02-15.mp3,10-02-15,2015,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1TETaUGFozd7f6km8G89ajQDy7xxXvAzZ
529,SB-02.09.28,Odi_SB-02.09.28_Brhama_nka_stuti_ISKCON_Angul_14-06-20.mp3,14-06-20,2020,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1cTzxcSd15JFvrtfzNK0hmQtd3dbiFWzo
530,Sarira,Odi_Sarira_evam_indriya_manankara_srusti_ISKCON_BBSR_23-02-16.mp3,23-02-16,2016,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Djzs3fkN3kkPIbUgmCsItnhSGjShQt2W
531,Bali,Odi_Bali_maharaj_katha_Angul_10-11-14.mp3,10-11-14,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1MwwLk4xNTeVl-TjBpNGkW4MaqMitvdRj
532,Mohini,Odi_Mohini_avatar_katha_Angul_08-11-14.mp3,08-11-14,2014,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1jmlHo3t_JzMeYmiVPcq40fuqla469v1Q
533,SB-09.23.13,Odi_SB-09.23.13_Karna_charita_ISKCON_BBSR-10-05-17.mp3,10-05-17,2017,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ljzo4ggRKrbffPz1f6TGVgFyQk9chAFj
534,SB-04.09.27-Dhruva,Odi_SB-04.09.27-Dhruva_maharaj_nka_gruha_pratyavartan_ISKCON_Angul-10-03-18.mp3,10-03-18,2018,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=134JnGf-VgOwk9wmnIvHJgyGhIRkCO0mM
535,Vrindavan,Odi_Vrindavan_dham_mahima_lect_for_Purusottampur_devotees_Vrindavan_25-09-25.mp3,25-09-25,2025,LECTURE,Odi,Vrindavan,Odia,https://drive.google.com/uc?export=download&id=15IHSb2-U1U29xYxSpcva__39djcChCbT
536,Dhruv,Odi_Dhruv_charit-Day-4_Angul_15-04-18.mp3,15-04-18,2018,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1ScprSoYFW1nQEh0hf6N0NbalOPVZ3k5k
537,Dhruv,Odi_Dhruv_charit-Day-3_Angul_14-04-18.mp3,14-04-18,2018,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1q7P3lm70WjiQCi7t9_VDD-muwPpAVQJr
538,Dhruv,Odi_Dhruv_charit-Day-2_Angul_13-04-18.mp3,13-04-18,2018,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1cw7oPGFeleMKyRpRV8TYV1ywRvnGdbYu
539,Dhruv,Odi_Dhruv_charit-Day-1_Angul_12-04-18.mp3,12-04-18,2018,SEMINAR,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1PLRnRJPAaa_ZwukZ2loIr20Ta9oKNcq7
540,Ajamila,Odi_Ajamila_Charita_Day-6_ISKCON_BAM-NH-16_22-11-14.mp3,22-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1jK2yRzczBz8F7Wlv5MDFv0gd77VryLuw
541,Ajamila,Odi_Ajamila_Charita_Day-5_ISKCON_BAM-NH-16_21-11-14.mp3,21-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19lLKJm5LZKVZk1edZNnFVkDVaVd0qemc
542,Ajamila,Odi_Ajamila_Charita_Day-4_ISKCON_BAM-NH-16_20-11-14.mp3,20-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1owlYnLYMDz0cCpR0wdjeeXHrhrKK10kN
543,Ajamila,Odi_Ajamila_Charita_Day-3_ISKCON_BAM-NH-16_19-11-14.mp3,19-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ctFJYVJmaMKHjkTHK31vgGHGXsAE6ZZt
544,Ajamila,Odi_Ajamila_Charita_Day-2_ISKCON_BAM-NH-16_18-11-14.mp3,18-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1orA17onRXBbBt86_gxNSP__zlocDdpqU
545,Ajamila,Odi_Ajamila_Charita_Day-1_ISKCON_BAM-NH-16_17-11-14.mp3,17-11-14,2014,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1cJ6lVrn9hewpUjWBuKknuJnXbR7ktjTw
546,Bharat,Odi_Bharat_maharaj_charita_Day-7_ISKCON-BBSR_19-04-12.mp3,19-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1UatCKTmkT8L-y5czDO7gW59sJmOqNKvM
547,Bharat,Odi_Bharat_maharaj_charita_Day-6_ISKCON-BBSR_18-04-12.mp3,18-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1jcZb7RneJCoQ160xEMYqrM-5FxTtaWXH
548,Bharat,Odi_Bharat_maharaj_charita_Day-5_ISKCON-BBSR_17-04-12.mp3,17-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=19YTnGOwOXVgGZapsIi3EkHYP5IFVoVqD
549,Bharat,Odi_Bharat_maharaj_charita_Day-4_ISKCON-BBSR_16-04-12.mp3,16-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1UXi6mSgx4axu-TlerRquJ74HhN0rTveh
550,Bharat,Odi_Bharat_maharaj_charita_Day-3_ISKCON-BBSR_15-04-12.mp3,15-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1ESb9tGUHIAT1q2HwMQbnjEYch9k3svol
551,Bharat,Odi_Bharat_maharaj_charita_Day-2_ISKCON-BBSR_14-04-12.mp3,14-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1dxCL8E1VpEHUzaHkATpoJaYlT1YYMxVY
552,Bharat,Odi_Bharat_maharaj_charita_Day-1_ISKCON-BBSR_13-04-12.mp3,13-04-12,2012,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=14xYC9J7H-h1yYqq-YQ3pQItE6d0jHAVQ
553,Guhyatama,Odi_Guhyatama_Gyana_Day-3_IGIT_Saranga_27-01-16.mp3,27-01-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1UgLDJQCHk9-QmH0F58LkfZRPV1sW8q5s
554,Guhyatama,Odi_Guhyatama_Gyana_Day-2_IGIT_Saranga_26-01-16.mp3,26-01-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1V13l1yulZeg7wXutB3LbwX3OcPUYH72Z
555,Guhyatama,Odi_Guhyatama_Gyana_Day-1_IGIT_Saranga_25-01-16.mp3,25-01-16,2016,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1eVTEGqaOuw4pknveRkXBtx1Te_ZODwXI
556,Brhad,Odi_Brhad_bhagavatamrita-Day-5_ISKCON_BBSR_27-05-15.mp3,27-05-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1tZViKLqkoqgg0fnQBvLYGf94ufZ_Q1ry
557,Brhad,Odi_Brhad_bhagavatamrita-Day-4_ISKCON_BBSR_26-05-15.mp3,26-05-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1JALihAVuj1VisDTU4_ToRAFw-SH_AObM
558,Brhad,Odi_Brhad_bhagavatamrita-Day-3_ISKCON_BBSR_25-05-15.mp3,25-05-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Fx3wo3jl6fiJQVNBU_CFjCYPqptiZVRl
559,Brhad,Odi_Brhad_bhagavatamrita-Day-2_ISKCON_BBSR_24-05-15.mp3,24-05-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1R2sIXb5xqHeg3ygZRM7gq0VSFv-Jcj2z
560,Brhad,Odi_Brhad_bhagavatamrita-Day-1_ISKCON_BBSR_23-05-15.mp3,23-05-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1wn8qXmZhM413DjSX3aJmXzx3lPqw5qDt
561,CC-Adi-14.04-Mahaprabhu,Odi_CC-Adi-14.04-Mahaprabhu_nkra_balya_lila_ISKCON_BBSR_10-04-17.mp3,10-04-17,2017,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1iqMKMp4tkaJq8jsluFl6k2d5DbExb4I0
562,Sri,Odi_Sri_Jiva_Gosvami_evam_Jagdish_pandit_tirobhav_BBSR_02-06-21.mp3,02-06-21,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1sI2KFPJBzF6QUk6Wm-7TRTZa1CVMixwa
563,SB-03.23.57,Odi_SB-03.23.57_Mata_debahuti_nkara_shoka_ISKCON_Agul_23-04-14.mp3,23-04-14,2014,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=12gHkTESpm2oHh6JwjZLfs9j8v8FYKa5H
564,Srila,Odi_Srila_Prabhupada_Vyasapuja_lecture_ISKCON_Angul-17-08-25.mp3,17-08-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1GW1v4f4YR3y0S7sEl5W0uCBmBsKtV2Rk
565,Janmastami,Odi_Janmastami_lecture_ISKCON_Angul-16-08-25.mp3,16-08-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1dvbTiUt5S5IXC19rq5kRnPtVORbRP5UN
566,Dikshya,Odi_Dikshya_pravachan_Sri_Balaram_Jayanti_ISKCON_Angul_10-08-25.mp3,10-08-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1amftmcd1Ll2qj9TmPGCvUhC2FuPkYX1k
567,Janmastami,Odi_Janmastami_lecture_ISKCON_Angul-28-08-13.mp3,28-08-13,2013,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1L1Tia0QTHQX9aOP9fVT00NFrM9wh05dd
568,Annual,Odi_Annual_festival_ISKCON_Gadeigiri_04-02-14.mp3,04-02-14,2014,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1lWPE7KE4LCIcVg8cEQd4NT6rJ45vEPMo
569,SB-02.07.01,Odi_SB-02.07.01_Bhagavan_Varahadev_nka_katha_ISKCON_Angul_27-08-13.mp3,27-08-13,2013,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1yS5xZCdR0v3GeykSE8WAg1Vi1p60H1CL
570,SB-02.01.14,Odi_SB-02.01.14_Parikshit_maharaj_nkara_jivan_ra_lakshya_ISKCON_Angul_10-07-2012.mp3,10-07-2012,2012,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1CRkD5cYRlcnDTXEdb4PQKWwPt5-xRxsL
571,SB-02.07.05,Odi_SB-02.07.05_Sansara_ra_mangala_pain_bhagavan_nkara_avatara_ISKCON_Angul_30-08-2013.mp3,30-08-2013,2013,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1rHbR_4a9YhNKPH32mWHcioPX39YMdJ8n
572,SB-02.03.21,Odi_SB-02.03.21_Manusya_sarira_dharan_karibara_yathartha_ISKCON_ANGUL_12-02-13.mp3,12-02-13,2013,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1uPrDKQa5yE-YXFPD7qa0OPa-iu835ymh
573,SB-02.07.02,Odi_SB-02.07.02_Bhagavan_nka_Sujagyan_avatara_katha_ISKCON_Angul_28-08-13.mp3,28-08-13,2013,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1-51h3a3-q7qxfI3JKYcviDBJposesxBC
574,SB-02.09.44,Odi_SB-02.09.44_Brahma_Narad_muni_nku_Srimad_Bhagavata_upadesh_03-07-14.mp3,03-07-14,2014,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1tP3P9isSIH-B0bhJfVl1awTCVRH-Nmq3
575,Jagannath,Odi_Jagannath_katha_Gundicha_temple_ISKCON_BBSR_04-07-25.mp3,04-07-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1qqwNgZu32F0FqJiaBYk5QD-gdc4v0RMt
576,Restaurant,Odi_Restaurant_opening_ISKCON_Dhenkanal_15-06-25.mp3,15-06-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1s0oK8YAs1wQ9WowcesBLVvIJ3fwOTeub
577,Vyasapuja,Odi_Vyasapuja_lecture_2021_ISKCON_BBSR_08-08-2021.mp3,08-08-2021,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1LqRxvj9uPDdIMYV1OypfhCvrNiy2kaKN
578,Mahaprabhu,Odi_Mahaprabhu_nka_ra_balya_lila_ISKCON_BBSR_10-02-21.mp3,10-02-21,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=100FZt_4Mj8CrQ5C__2Dmvbar6L5iOUh5
579,Gundicha,Odi_Gundicha_temple_class_8th-day_ISKCON_BBSR_05-07-16.mp3,05-07-16,2016,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1sw3_0NAUh82Ip6l87LuPyEJgMYIIco_u
580,Nilachale,Odi_Nilachale_Goura_lila-Day-3_ISKCON_Ankushpur-19-11-15.mp3,19-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1WCJT1hyglp-tjsmkxgP2LrOW2Hnt8FSG
581,Nilachale,Odi_Nilachale_Goura_lila-Day-2_ISKCON_Ankushpur-18-11-15.mp3,18-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=17knkS-J-CzEv48aM5PyhHyyaqLUe7Ujx
582,Nilachale,Odi_Nilachale_Goura_lila-Day-1_ISKCON_Ankushpur-17-11-15.mp3,17-11-15,2015,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1OcVLERdXJ2blXQ1FMNHlZxUOBYr6V5jL
583,Yajnik,Odi_Yajnik_brahmana_patni_katha_Day-2_ISKCON_Brahmapur_11-12-16.mp3,11-12-16,2016,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1JCndmABI9YyEqtJ8YyuF4VnAz0jVeHyB
584,Yajnik,Odi_Yajnik_brahmana_patni_katha_Day-4_ISKCON_Brahmapur_13-12-16.mp3,13-12-16,2016,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1fvb_dSQjYOxnYupgWbhhlT_9Xa0OuyLy
585,Yajnik,Odi_Yajnik_brahmana_patni_katha_Day-3_ISKCON_Brahmapur_12-12-16.mp3,12-12-16,2016,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1YO6y2PuCZfaOSqPmiUIV4SaIm3Yka6FW
586,Yajnik,Odi_Yajnik_brahmana_patni_katha_Day-1_ISKCON_Brahmapur_10-12-16.mp3,10-12-16,2016,SEMINAR,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=12Ezi4N9sfcpB_phwiwQoLzr-FLrq67yj
587,Gundicha,Odi_Gundicha_temple_class_ISKCON_BBSR_02-07-18.mp3,02-07-18,2018,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1FJ8Fx-K9XK81GhySf6EDvDL-CI3L5I-B
588,Ratha,Odi_Ratha_yatra_lecture_ISKCON_Angul_12-07-21.mp3,12-07-21,2021,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1yH98zlRduRGqxTysZt2Eik0x988lzL_3
589,SB-02.10.08,Odi_SB-02.10.08_samasta_jiba_nka_ra_parama_ashraya_ISKCON_Angul_25-09-15.mp3,25-09-15,2015,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=175j7sE0ejKAZjchDKERWI53MZ0JiDlC3
590,SB-02.03.21,Odi_SB-02.03.21_manusya_sarira_dharana_karibara_sarthakata_BBSR_07-03-18.mp3,07-03-18,2018,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1obiK_KQxHIJk8DNqKl6xF6jgtmzfKn5X
591,SB-02.07.02,Odi_SB-02.07.02_Bhagavan_Sujagyan_deva_ISKCON_Angul_19-11-14.mp3,19-11-14,2014,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=13fee10dqIkedNJZX737lQWV4-c4dTJhb
592,SB-02.07.01,Odi_SB-02.07.01_Bhagavan_Varaha_deva_ISKCON_Angul_18-11-14.mp3,18-11-14,2014,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1jw6p6-GZwRmhNicyfYGEBUppyYGIVV5H
593,Adarsha,Odi_Adarsha_Gruhastha_jibana_BBSR_10-02-16.mp3,10-02-16,2016,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=10QyP82bEdc-O7fzUEpx64VwsCzgu15fY
594,Gruha,Odi_Gruha_pravesa_lecture_Thermal_23-04-21.mp3,23-04-21,2021,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1y0a8LbSytmNUOcAv8joTHRHAp53s-eOf
595,SB-10.12.43,Odi_SB-10.12.43_Krishna_katha_sravana_parama_soubhagya_ISKCON_BBSR-15-11-13.mp3,15-11-13,2013,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=15bo6cc5FPlj7yhChM22Vc_XFN6_6rFGx
596,TKG,Odi_TKG_Vyasapuja_lecture_ISKCON_Angul-15-06-2025.mp3,15-06-2025,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1NWW1V-plPBPNLKhZLx0RLbiTR0YLlRkm
597,Chuda,Odi_Chuda_dadhi_mahotsava_Cuttack_09-06-25.mp3,09-06-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Gbd7lCyP_Y1XfNj1bGQ10r28p-GrqxD6
598,SB-01.13.09,Odi_SB-01.13.09_maharaj_judhistira_nkara_Vidura_nku_prasna_ISKCON_BBSR_23-10-13.mp3,23-10-13,2013,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1gGUXogBrIZmN-kh1yNmWOTI2p6FU9AoA
599,SB-02.10.07,Odi_SB-02.10.07_Samasta_srusti_ra_mula_ISKCON_Angul_12-05-15.mp3,12-05-15,2015,SB,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=11JHH_Bobpid_2ZpDQtXrI2uORgUrcMjQ
600,Jagannath,Odi_Jagannath_Puri_mahatmya-Day2_BBSR_21-06-14.mp3,21-06-14,2014,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=1D2Hx4KyMSLEIgkYNt330iuYZ3R65BHPH
601,Jagannath,Odi_Jagannath_Puri_mahatmya-Day1_BBSR_20-06-14.mp3,20-06-14,2014,LECTURE,Odi,Puri,Odia,https://drive.google.com/uc?export=download&id=1r_J5vUxxcAIcJx_rUFV-YgH3QOHedID4
602,Dainya,Odi_Dainya_Sunday_feast_lect_ISKCON_BBSR_11-05-25.mp3,11-05-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1VnqF5igMJGyaTLY4XDhnAnmYOdGJONtx
603,CC-Adi-05.120,Odi_CC-Adi-05.120_Ananta_Sesa_Krishna_nka_seva_kipari_karanti_ISKCON_Angul_07-06-25.mp3,07-06-25,2025,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=1GeNF7_c7hWeXVsjrRmUtbD0-DrjCzytO
604,Gruha,Odi_Gruha_pravesa_lecture_Brahmapur_23-04-22.mp3,23-04-22,2022,LECTURE,Odi,Brahmapur,Odia,https://drive.google.com/uc?export=download&id=1xA7HQ9kBzrpbqDBsrxYRoNxXXb0y_jiR
605,Mahaprabhu,Odi_Mahaprabhu_nkara_rathagra_re_nrutya_ISKCON_ANGUL_10-06-18.mp3,10-06-18,2018,LECTURE,Odi,Angul,Odia,https://drive.google.com/uc?export=download&id=11O_WN6_V-8jSeyyjjhXNeJnGAXEDc9Aq
606,SB-07.05.46,Odi_SB-07.05.46_Sansara_andha_kupa_ru_uddhara_hebara_upaya_ISKCON_Dhenkanal_14-04-22.mp3,14-04-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1qW-uVFmrTLq6MslIHmE0rINzPzn44bdf
607,Kunti,Odi_Kunti_stuti_Day-3_ISKCON_Cuttack_25-05-25.mp3,25-05-25,2025,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1cwm8lzl1GoveJwqkRrpNBizBDWQRREoe
608,Kunti,Odi_Kunti_stuti_Day-2_ISKCON_Cuttack_24-05-25.mp3,24-05-25,2025,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1pNkpXD5N0UaBBaZBYTGO6AHwP7cc5sDn
609,Kunti,Odi_Kunti_stuti_Day-1_ISKCON_Cuttack_23-05-25.mp3,23-05-25,2025,SEMINAR,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1EkPF-Uc9hMl8NwwK2GRkNvRxW49_wyOr
610,SB-04.09.34,Odi_SB-04.09.34_Dhruva_maharaj_nka_anutapa_ISKCON_BAM_22-04-22.mp3,22-04-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1JjvXRrFufS_IcAey24-fWqSytq5f3490
611,SB-08.22.26,Odi_SB-08.22.26_Bhagavan_nka_ra_bishes_krupa_ISKCON_BAM_21-04-22.mp3,21-04-22,2022,SB,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1SyJgNr8QDD9lMOHfryb5MlXbaDMZYsov
612,Prahalad,Odi_Prahalad_maharaj_charita_ISKCON_Motrari_06-04-24.mp3,06-04-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1z-9YPB6HZZKpzmFRjtNvKszKxUDx0mXo
613,Arrival,Odi_Arrival_address_ISKCON_Dhenkanal_18-03-24.mp3,18-03-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1xzvp2npczsn9TTy-RQVGkAlnJ-ES789p
614,Arrival,Odi_Arrival_address_Rayagada_24-03-24.mp3,24-03-24,2024,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=11pRXRRPsf6pyAY2RMVnPMuPXmM2JlWqW
615,Sri,Odi_Sri_Uddhava_nku_bhagavan_Sri_Krishna_nkara_antima_upadesh_BBSR_12-01-25.mp3,12-01-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=11BcLpBC6rComoedq4-Za6toXj6J58v5H
616,Arrival,Odi_Arrival_addres_ISKCON_Dhenkanal_10-05-25.mp3,10-05-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1TTBcA0NTTZ1nuMa7XaIZL9g0TPnxlB_F
617,parama,Odi_parama_dharma_Khajuria_DKL_11-05-25.mp3,11-05-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1Xsgne8OZy_mn9aMHBrB90rejfbNc7WC8
618,Dhruva,Odi_Dhruva_maharaj_nka_ra_dibya_guna_House_program_BBSR_12-01-25.mp3,12-01-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1mnv8LLXD8Oc6NCtf_ynICT6E3PSitbvQ
619,Bhakti,Odi_Bhakti_ra_naa_ti_stara_ISKCON_Motari_16-01-25.mp3,16-01-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=1-Ut-bZ8cmb0sbeAeSKRenIlKMxuM28i_
620,Navadha,Odi_Navadha_bhakti_ISKCON_Motari_17-01-25.mp3,17-01-25,2025,LECTURE,Odi,Unknown,Odia,https://drive.google.com/uc?export=download&id=151UILmEQZo3UM6w2d5MviPasL-m4PWz4
